System,Package,Module,Smell,Line Ini,Line Fin
PySmell,django.django.db.models,functions,Long method,148,
PySmell,django.django.db.models,functions,Long method,155,
PySmell,django.django.db.models,functions,Long method,160,
PySmell,django.django.db.models,functions,Long method,171,
PySmell,django.django.db.models,functions,Long method,188,
PySmell,django.django.db.models,functions,Long method,192,
PySmell,django.django.db.models,functions,Long method,201,
PySmell,django.django.db.models,lookups,Long method,17,
PySmell,django.django.db.models,lookups,Long method,33,
PySmell,django.django.db.models,lookups,Long method,38,
PySmell,django.django.db.models,lookups,Long method,56,
PySmell,django.django.db.models,lookups,Long method,59,
PySmell,django.django.db.models,lookups,Long method,64,
PySmell,django.django.db.models,lookups,Long method,68,
PySmell,django.django.db.models,lookups,Long method,93,
PySmell,django.django.db.models,lookups,Long method,99,
PySmell,django.django.db.models,lookups,Long method,106,
PySmell,django.django.db.models,lookups,Long method,112,
PySmell,django.django.db.models,lookups,Long method,115,
PySmell,django.django.db.models,lookups,Long method,127,
PySmell,django.django.db.models,lookups,Long method,131,
PySmell,django.django.db.models,lookups,Long method,135,
PySmell,django.django.db.models,lookups,Long method,146,
PySmell,django.django.db.models,lookups,Long method,156,
PySmell,django.django.db.models,lookups,Long method,163,
PySmell,django.django.db.models,lookups,Long method,175,
PySmell,django.django.db.models,lookups,Long method,208,
PySmell,django.django.db.models,lookups,Long method,222,
PySmell,django.django.db.models,lookups,Long method,225,
PySmell,django.django.db.models,lookups,Long method,231,
PySmell,django.django.db.models,lookups,Long method,257,
PySmell,django.django.db.models,lookups,Long method,278,
PySmell,django.django.db.models,lookups,Long method,294,
PySmell,django.django.db.models,lookups,Long method,305,
PySmell,django.django.db.models,lookups,Long method,316,
PySmell,django.django.db.models,lookups,Long method,327,
PySmell,django.django.db.models,lookups,Long method,336,
PySmell,django.django.db.models,lookups,Long method,343,
PySmell,django.django.db.models,lookups,Long method,346,
PySmell,django.django.db.models,lookups,Long method,359,
PySmell,django.django.db.models,lookups,Long method,371,
PySmell,django.django.db.models,lookups,Long method,382,
PySmell,django.django.db.models,lookups,Long method,401,
PySmell,django.django.db.models,lookups,Long method,405,
PySmell,django.django.db.models,lookups,Long method,414,
PySmell,django.django.db.models,lookups,Long method,429,
PySmell,django.django.db.models,lookups,Long method,439,
PySmell,django.django.db.models,lookups,Long method,452,
PySmell,django.django.db.models,lookups,Long method,463,
PySmell,django.django.db.models,lookups,Long method,473,
PySmell,django.django.db.models,lookups,Long method,476,
PySmell,django.django.db.models,lookups,Long method,486,
PySmell,django.django.db.models,lookups,Long method,494,
PySmell,django.django.db.models,lookups,Long method,502,
PySmell,django.django.db.models,lookups,Long method,510,
PySmell,django.django.db.models,manager,Long method,11,
PySmell,django.django.db.models,manager,Long method,59,
PySmell,django.django.db.models,manager,Long method,65,
PySmell,django.django.db.models,manager,Long method,74,
PySmell,django.django.db.models,manager,Long method,78,
PySmell,django.django.db.models,manager,Long method,115,
PySmell,django.django.db.models,manager,Long method,118,
PySmell,django.django.db.models,manager,Long method,120,
PySmell,django.django.db.models,manager,Long method,121,
PySmell,django.django.db.models,manager,Long method,142,
PySmell,django.django.db.models,manager,Long method,152,
PySmell,django.django.db.models,manager,Long method,174,
PySmell,django.django.db.models,manager,Long method,182,
PySmell,django.django.db.models,manager,Long method,195,
PySmell,django.django.db.models,manager,Long method,201,
PySmell,django.django.db.models,manager,Long method,209,
PySmell,django.django.db.models,manager,Long method,216,
PySmell,django.django.db.models,manager,Long method,225,
PySmell,django.django.db.models,manager,Long method,231,
PySmell,django.django.db.models,manager,Long method,234,
PySmell,django.django.db.models,manager,Long method,245,
PySmell,django.django.db.models,manager,Long method,248,
PySmell,django.django.db.models,manager,Long method,257,
PySmell,django.django.db.models,manager,Long method,260,
PySmell,django.django.db.models,manager,Long method,269,
PySmell,django.django.db.models,manager,Long method,272,
PySmell,django.django.db.models,manager,Long method,283,
PySmell,django.django.db.models,manager,Long method,287,
PySmell,django.django.db.models,options,Long method,40,
PySmell,django.django.db.models,options,Long method,62,
PySmell,django.django.db.models,options,Long method,72,
PySmell,django.django.db.models,options,Long method,131,
PySmell,django.django.db.models,options,Long method,135,
PySmell,django.django.db.models,options,Long method,139,
PySmell,django.django.db.models,options,Long method,144,
PySmell,django.django.db.models,options,Long method,148,
PySmell,django.django.db.models,options,Long method,155,
PySmell,django.django.db.models,options,Long method,162,
PySmell,django.django.db.models,options,Long method,217,
PySmell,django.django.db.models,options,Long method,254,
PySmell,django.django.db.models,options,Long method,284,
PySmell,django.django.db.models,options,Long method,289,
PySmell,django.django.db.models,options,Long method,298,
PySmell,django.django.db.models,options,Long method,301,
PySmell,django.django.db.models,options,Long method,304,
PySmell,django.django.db.models,options,Long method,320,
PySmell,django.django.db.models,options,Long method,330,
PySmell,django.django.db.models,options,Long method,355,
PySmell,django.django.db.models,options,Long method,384,
PySmell,django.django.db.models,options,Long method,397,
PySmell,django.django.db.models,options,Long method,410,
PySmell,django.django.db.models,options,Long method,425,
PySmell,django.django.db.models,options,Long method,443,
PySmell,django.django.db.models,options,Long method,458,
PySmell,django.django.db.models,options,Long method,473,
PySmell,django.django.db.models,options,Long method,498,
PySmell,django.django.db.models,options,Long method,515,
PySmell,django.django.db.models,options,Long method,526,
PySmell,django.django.db.models,options,Long method,546,
PySmell,django.django.db.models,options,Long method,582,
PySmell,django.django.db.models,options,Long method,586,
PySmell,django.django.db.models,options,Long method,603,
PySmell,django.django.db.models,options,Long method,617,
PySmell,django.django.db.models,query,Long method,37,
PySmell,django.django.db.models,query,Long method,46,
PySmell,django.django.db.models,query,Long method,100,
PySmell,django.django.db.models,query,Long method,122,
PySmell,django.django.db.models,query,Long method,155,
PySmell,django.django.db.models,query,Long method,167,
PySmell,django.django.db.models,query,Long method,181,
PySmell,django.django.db.models,query,Long method,194,
PySmell,django.django.db.models,query,Long method,206,
PySmell,django.django.db.models,query,Long method,216,
PySmell,django.django.db.models,query,Long method,233,
PySmell,django.django.db.models,query,Long method,239,
PySmell,django.django.db.models,query,Long method,243,
PySmell,django.django.db.models,query,Long method,261,
PySmell,django.django.db.models,query,Long method,265,
PySmell,django.django.db.models,query,Long method,268,
PySmell,django.django.db.models,query,Long method,299,
PySmell,django.django.db.models,query,Long method,310,
PySmell,django.django.db.models,query,Long method,325,
PySmell,django.django.db.models,query,Long method,332,
PySmell,django.django.db.models,query,Long method,360,
PySmell,django.django.db.models,query,Long method,373,
PySmell,django.django.db.models,query,Long method,394,
PySmell,django.django.db.models,query,Long method,404,
PySmell,django.django.db.models,query,Long method,409,
PySmell,django.django.db.models,query,Long method,454,
PySmell,django.django.db.models,query,Long method,469,
PySmell,django.django.db.models,query,Long method,492,
PySmell,django.django.db.models,query,Long method,509,
PySmell,django.django.db.models,query,Long method,524,
PySmell,django.django.db.models,query,Long method,540,
PySmell,django.django.db.models,query,Long method,543,
PySmell,django.django.db.models,query,Long method,546,
PySmell,django.django.db.models,query,Long method,555,
PySmell,django.django.db.models,query,Long method,564,
PySmell,django.django.db.models,query,Long method,576,
PySmell,django.django.db.models,query,Long method,609,
PySmell,django.django.db.models,query,Long method,617,
PySmell,django.django.db.models,query,Long method,633,
PySmell,django.django.db.models,query,Long method,649,
PySmell,django.django.db.models,query,Long method,654,
PySmell,django.django.db.models,query,Long method,663,
PySmell,django.django.db.models,query,Long method,670,
PySmell,django.django.db.models,query,Long method,711,
PySmell,django.django.db.models,query,Long method,716,
PySmell,django.django.db.models,query,Long method,729,
PySmell,django.django.db.models,query,Long method,745,
PySmell,django.django.db.models,query,Long method,766,
PySmell,django.django.db.models,query,Long method,778,
PySmell,django.django.db.models,query,Long method,785,
PySmell,django.django.db.models,query,Long method,792,
PySmell,django.django.db.models,query,Long method,799,
PySmell,django.django.db.models,query,Long method,811,
PySmell,django.django.db.models,query,Long method,828,
PySmell,django.django.db.models,query,Long method,839,
PySmell,django.django.db.models,query,Long method,861,
PySmell,django.django.db.models,query,Long method,878,
PySmell,django.django.db.models,query,Long method,920,
PySmell,django.django.db.models,query,Long method,931,
PySmell,django.django.db.models,query,Long method,941,
PySmell,django.django.db.models,query,Long method,952,
PySmell,django.django.db.models,query,Long method,960,
PySmell,django.django.db.models,query,Long method,977,
PySmell,django.django.db.models,query,Long method,993,
PySmell,django.django.db.models,query,Long method,1005,
PySmell,django.django.db.models,query,Long method,1018,
PySmell,django.django.db.models,query,Long method,1029,
PySmell,django.django.db.models,query,Long method,1043,
PySmell,django.django.db.models,query,Long method,1058,
PySmell,django.django.db.models,query,Long method,1072,
PySmell,django.django.db.models,query,Long method,1078,
PySmell,django.django.db.models,query,Long method,1092,
PySmell,django.django.db.models,query,Long method,1103,
PySmell,django.django.db.models,query,Long method,1110,
PySmell,django.django.db.models,query,Long method,1118,
PySmell,django.django.db.models,query,Long method,1139,
PySmell,django.django.db.models,query,Long method,1147,
PySmell,django.django.db.models,query,Long method,1155,
PySmell,django.django.db.models,query,Long method,1172,
PySmell,django.django.db.models,query,Long method,1182,
PySmell,django.django.db.models,query,Long method,1191,
PySmell,django.django.db.models,query,Long method,1201,
PySmell,django.django.db.models,query,Long method,1212,
PySmell,django.django.db.models,query,Long method,1254,
PySmell,django.django.db.models,query,Long method,1257,
PySmell,django.django.db.models,query,Long method,1260,
PySmell,django.django.db.models,query,Long method,1265,
PySmell,django.django.db.models,query,Long method,1274,
PySmell,django.django.db.models,query,Long method,1294,
PySmell,django.django.db.models,query,Long method,1309,
PySmell,django.django.db.models,query,Long method,1320,
PySmell,django.django.db.models,query,Long method,1324,
PySmell,django.django.db.models,query,Long method,1327,
PySmell,django.django.db.models,query,Long method,1330,
PySmell,django.django.db.models,query,Long method,1336,
PySmell,django.django.db.models,query,Long method,1341,
PySmell,django.django.db.models,query,Long method,1346,
PySmell,django.django.db.models,query,Long method,1350,
PySmell,django.django.db.models,query,Long method,1364,
PySmell,django.django.db.models,query,Long method,1488,
PySmell,django.django.db.models,query,Long method,1526,
PySmell,django.django.db.models,query,Long method,1611,
PySmell,django.django.db.models,query,Long method,1658,
PySmell,django.django.db.models,query,Long method,1676,
PySmell,django.django.db.models,query,Long method,1687,
PySmell,django.django.db.models,query,Long method,1704,
PySmell,django.django.db.models,query_utils,Long method,38,
PySmell,django.django.db.models,query_utils,Long method,41,
PySmell,django.django.db.models,query_utils,Long method,55,
PySmell,django.django.db.models,query_utils,Long method,58,
PySmell,django.django.db.models,query_utils,Long method,67,
PySmell,django.django.db.models,query_utils,Long method,70,
PySmell,django.django.db.models,query_utils,Long method,73,
PySmell,django.django.db.models,query_utils,Long method,79,
PySmell,django.django.db.models,query_utils,Long method,89,
PySmell,django.django.db.models,query_utils,Long method,96,
PySmell,django.django.db.models,query_utils,Long method,109,
PySmell,django.django.db.models,query_utils,Long method,121,
PySmell,django.django.db.models,query_utils,Long method,124,
PySmell,django.django.db.models,query_utils,Long method,151,
PySmell,django.django.db.models,query_utils,Long method,158,
PySmell,django.django.db.models,query_utils,Long method,173,
PySmell,django.django.db.models,query_utils,Long method,188,
PySmell,django.django.db.models,query_utils,Long method,197,
PySmell,django.django.db.models,query_utils,Long method,206,
PySmell,django.django.db.models,query_utils,Long method,215,
PySmell,django.django.db.models,query_utils,Long method,226,
PySmell,django.django.db.models,query_utils,Long method,266,
PySmell,django.django.db.models,query_utils,Long method,305,
PySmell,django.django.db.models,query_utils,Long method,319,
PySmell,django.django.db.models,query_utils,Long method,333,
PySmell,django.django.db.models,query_utils,Long method,340,
PySmell,django.django.db.models,signals,Long method,15,
PySmell,django.django.db.models,signals,Long method,20,
PySmell,django.django.db.models,signals,Long method,33,
PySmell,django.django.db.models,utils,Long method,4,
PySmell,django.django.db.models,__init__,Long method,27,
PySmell,django.django.db.models,__init__,Long method,39,
